created_at;id;author_id;text;referenced_tweets;retweet_count;reply_count;like_count;quote_count;hashtags;mentions;urls;cashtags;url;verified;description;username;name;author_created_at;followers_count;following_count;tweet_count;listed_count;Influerende;Berettende;Hverken_eller;Duplikat;Har_link
Apr 28, 2021;1,38728E+18;9,02839E+17;Why There Is Now More Tether on #TRON Than #Ethereum https://t.co/8OjVUmmi8S;;1335;355;3792;33;['TRON', 'Ethereum'];[];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;0;1;0;0;1
Apr 26, 2021;1,38662E+18;9,02839E+17;"??#TRC20-#USDT circulation amount has become No.1 in stablecoin field in less than 2 years. 

??#TRON’s triumph over #Ethereum in #USDT circulation to become the go-to choice for hundreds of millions of users marks a highlight in the history of crypto. https://t.co/oEkyU5WR6d";;1320;300;2938;54;['TRC20', 'USDT', 'TRON', 'Ethereum', 'USDT'];[];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;1
Apr 21, 2021;1,38487E+18;24222556;"Big News: #Ether ETFs are now live in Canada!

Congrats to @EvolveETFs ($ETHR), @PurposeInvest ($ETHH), and @CIGlobalAsset ($ETHX) ETFs
 
@Gemini is the sole custodian and service provider for every #BTC and #ETH ETF in North America. Check out #GeminiFundSolutions. To the moon! https://t.co/r8t0o9HoNP";;297;103;1639;30;['Ether', 'BTC', 'ETH', 'GeminiFundSolutions'];['EvolveETFs', 'PurposeInvest', 'CIGlobalAsset', 'Gemini'];[None];[];https://t.co/WWUfsWBW3I;TRUE;#bitcoin;tyler;Tyler Winklevoss;2009-03-13T18:31:13.000Z;867967;2569;11229;6959;0;1;0;0;1
Apr 15, 2021;1,38255E+18;9,02839E+17;"??Time to witness the historical moment.

??In less than 2 years, #USDT on #TRON outperforms #Ethereum in both circulation and market cap.

??Thank you all for the support and trust from #TRONICS. #TRON, to the future? https://t.co/gKJT5nZLzO";;1422;349;4133;53;['USDT', 'TRON', 'Ethereum', 'TRONICS', 'TRON'];[];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;0;1;0;0;1
Apr 14, 2021;1,38237E+18;9,02839E+17;"??Today is the day we have all been waiting for!

??#USDT Circulation on #TronNetwork has just surpassed $USDT Circulation on #Ethereum in less than 2 years since launch!

??This is a huge milestone for #TRON and we want to thank our community for the continuous support! https://t.co/RhwY1LJ6XF";;1203;369;3206;43;['USDT', 'TronNetwork', 'Ethereum', 'TRON'];[];[None];[None];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;0;1;0;0;1
Apr 14, 2021;1,38236E+18;9,02839E+17;Finally! After 729 days' endeavors, USDT on #TRON (23.9B) has surpassed USDT on #Ethereum (23.4B). It is a historic moment.;;4136;8963;18132;343;['TRON', 'Ethereum'];[];[];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;0
Apr 14, 2021;1,3823E+18;9,36286E+17;Meet Jason: Head of Technology @Hut8Mining. World class Technologist and Technology strategist. Founder, Innovator, #staking , #YieldFarming  and #DeFi master. As #BTC and #ETH ?? to the ?? he's the guy making sure @Hut8Mining  #asic and #GPU mining done right?. https://t.co/9Zil3J7kAk;;11;25;141;0;['staking', 'YieldFarming', 'DeFi', 'BTC', 'ETH', 'asic', 'GPU'];['Hut8Mining', 'Hut8Mining'];[None];[];https://t.co/UOffYhsC83;TRUE;"(NASDAQ: HUT, TSX: HUT) Crypto Mining, Hosting & HODL| Supporting Decentralized Systems since 2018 |Highest Self-Mined #BTC in World;4724| @BTCMiningCoun |";Hut8Mining;Hut 8 Mining;2017-11-30T17:30:11.000Z;22599;264;943;224;0;1;0;0;1
Apr 02, 2021;1,378E+18;24222556;Another fun conversation with @PeterMcCormack. @cameron and I talk about why we think #bitcoin will hit $500k ($10 trillion dollar market cap) and much much more. We also make the case that Peter should reconsider Ethereum $ETH and a few other alts.  https://t.co/jiCdW4C1Xm;[{'type': 'quoted', 'id': '1377991491096825861'}];45;49;426;3;['bitcoin'];['PeterMcCormack', 'cameron'];[None];[None];https://t.co/WWUfsWBW3I;TRUE;#bitcoin;tyler;Tyler Winklevoss;2009-03-13T18:31:13.000Z;867967;2569;11229;6959;0;0;1;0;1
Apr 01, 2021;1,37753E+18;9,02839E+17;"??The circulation of #ETH on #TRON(#ETHTRON) reached 60,000.

?????#ETHTRON is a #TRC20 token based on TRON which injects #Ethereum’s value to the TRON network. Its advantages lie in reliability&amp; efficiency. Easy conversion of Ethereum into TRC20 assets with guaranteed acceptance. https://t.co/Ba8NZboKJa";;1160;113;2710;15;['ETH', 'TRON', 'ETHTRON', 'ETHTRON', 'TRC20', 'Ethereum'];[];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;1
Mar 31, 2021;1,37723E+18;9,36286E+17;"Hut 8 Taps Luxor Mining for Hashrate Execution 
?? Hut 8 to join Luxor pool for ETH mining once Nvidia GPU come onboard 
?? Hut 8 to mine ETH &amp; additional
forms of revenue through Miner Extractable Value 
?? Payout in Bitcoin #HodltheHut
https://t.co/fI1Wjpj91v https://t.co/2wE2Y6q6rE";;24;10;176;4;['HodltheHut'];[];[None, None];[];https://t.co/UOffYhsC83;TRUE;"(NASDAQ: HUT, TSX: HUT) Crypto Mining, Hosting & HODL| Supporting Decentralized Systems since 2018 |Highest Self-Mined #BTC in World;4724| @BTCMiningCoun |";Hut8Mining;Hut 8 Mining;2017-11-30T17:30:11.000Z;22599;264;943;224;0;0;1;0;1
Mar 29, 2021;1,37649E+18;9,36286E+17;"??HUT 8 ?? new Nvidia GPU Mining Fleet-what does this mean?
? Opportunity to participate in the #DeFi  market on Ethereum currently $39.83B in locked value. (https://t.co/1HVMeeROKQ)
?Payout in #Bitcoin 
?Given conservative projections ??cost of mining 1 BTC would be &lt;$5000.??";;28;29;221;3;['DeFi', 'Bitcoin'];[];[None];[];https://t.co/UOffYhsC83;TRUE;"(NASDAQ: HUT, TSX: HUT) Crypto Mining, Hosting & HODL| Supporting Decentralized Systems since 2018 |Highest Self-Mined #BTC in World;4724| @BTCMiningCoun |";Hut8Mining;Hut 8 Mining;2017-11-30T17:30:11.000Z;22599;264;943;224;0;0;1;0;1
Mar 26, 2021;1,37545E+18;9,36286E+17;"The @nvidia chips are cutting edge GPUs for mining on alternative blockchains like Ethereum &amp; enable participation in staking &amp; #DeFi. The chips can be repurposed for High Performance Computing. This also provides optionality of payout. For $HUT the payout will be in #Bitcoin.";;24;21;160;1;['DeFi', 'Bitcoin'];['nvidia'];[];[None];https://t.co/UOffYhsC83;TRUE;"(NASDAQ: HUT, TSX: HUT) Crypto Mining, Hosting & HODL| Supporting Decentralized Systems since 2018 |Highest Self-Mined #BTC in World;4724| @BTCMiningCoun |";Hut8Mining;Hut 8 Mining;2017-11-30T17:30:11.000Z;22599;264;943;224;0;1;0;0;0
Mar 26, 2021;1,37543E+18;9,36286E+17;@nvidia chips are cutting edge GPUs for mining on alternative blockchains (ethereum etc) and can be repurposed for High Performance Computing, also provide optionality of payout in either ETH or #BTC. #HodltheHut  #bitcoinnews ???? https://t.co/4vWLOl5vrX;[{'type': 'quoted', 'id': '1375429398996914184'}];8;4;32;2;['BTC', 'HodltheHut', 'bitcoinnews'];['nvidia'];[None];[];https://t.co/UOffYhsC83;TRUE;"(NASDAQ: HUT, TSX: HUT) Crypto Mining, Hosting & HODL| Supporting Decentralized Systems since 2018 |Highest Self-Mined #BTC in World;4724| @BTCMiningCoun |";Hut8Mining;Hut 8 Mining;2017-11-30T17:30:11.000Z;22599;264;943;224;0;1;0;0;1
Mar 19, 2021;1,3729E+18;339061487;"@RyanSAdams Interesting. So the work that @muneeb or @EdanYago are doing could potentially render Ethereum unnecessary?

That seems like an aggressive view, so I don’t even know if I agree with what you’re saying.";[{'type': 'replied_to', 'id': '1372897257373196290'}];17;48;110;7;[];['RyanSAdams', 'muneeb', 'EdanYago'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;0;1;0;0
Mar 19, 2021;1,37289E+18;339061487;"@RyanSAdams Would someone bring their sound, decentralized money to Ethereum if they had a bitcoin DeFi alternative?

Serious question and genuinely want to understand your perspective.";[{'type': 'replied_to', 'id': '1372886560039915524'}];7;56;108;8;[];['RyanSAdams'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;0;1;0;0
Mar 16, 2021;1,37183E+18;339061487;"2/ The next @rekodi_i drop will be the ""Death to Fiat"" collection. 

Only 15 pieces with each being a 1 of 1.

There are 12 pieces that will be sold for 0.01 ETH and then 3 pieces that will be auctioned off.";[{'type': 'replied_to', 'id': '1371834745651396616'}];5;2;25;0;[];['rekodi_i'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;1;0;0;0
Feb 19, 2021;1,36266E+18;9,02839E+17;(1/2) Firstly, I want to say that the bull market #TRON will not be absent, it is here to stay. This month alone, #TRON $USDT transfer has surpassed Ethereum 3X! That’s an amazing feat!;[{'type': 'replied_to', 'id': '1362662205200605184'}];607;101;1930;14;['TRON', 'TRON'];[];[];[None];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;0
Feb 11, 2021;1,35995E+18;339061487;"It is fascinating to see companies like @stacks bring smart contracts to Bitcoin. 

The current environment for Ethereum smart contracts is well covered, but I'm surprised the work @muneeb and team is doing is not getting more attention.

What do other smart people think?";;102;80;609;19;[];['Stacks', 'muneeb'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
Jan 28, 2021;1,35481E+18;24222556;This is the beginning of the end for centralized finance. Wall Street Bets community — welcome to #Bitcoin #Ethereum and #DeFi;;2604;416;14911;181;['Bitcoin', 'Ethereum', 'DeFi'];[];[];[];https://t.co/WWUfsWBW3I;TRUE;#bitcoin;tyler;Tyler Winklevoss;2009-03-13T18:31:13.000Z;867967;2569;11229;6959;1;0;0;0;0
Jan 20, 2021;1,35192E+18;24222556;Ether $ETH his an all-time-high yesterday. The Ethereum Fund by @3iq_corp that trades publicly on the Toronto Stock Exchange is killing it. You can find it under ticker $QETH.U https://t.co/6MfkFJMXlB;[{'type': 'quoted', 'id': '1351917426770804738'}];46;29;386;1;[];['3iq_corp'];[None];[None, None];https://t.co/WWUfsWBW3I;TRUE;#bitcoin;tyler;Tyler Winklevoss;2009-03-13T18:31:13.000Z;867967;2569;11229;6959;1;0;0;0;1
Jan 20, 2021;1,35189E+18;9,02839E+17;"??The total supply of #WETH(Wrapped #ETH) on #TRON reached 1,998.

?????#WETH is backed 1:1 with #Ethereum held in @BitGo custody. Complete transparent. 100% verifiable.
https://t.co/HuEy6UDILx https://t.co/XkIfNhuCHK";;604;95;1232;8;['WETH', 'ETH', 'TRON', 'WETH', 'Ethereum'];['BitGo'];[None, None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;0;0;0;1
Jan 04, 2021;1,34624E+18;339061487;"The OCC just told US banks that they must treat permissionless, open source blockchains like Bitcoin and Ethereum the same way they treat SWIFT, ACH and FedWire.

Game on! ??";;1450;460;9944;219;[];[];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
Jan 04, 2021;1,34599E+18;9,02839E+17;@lawmaster #BTC ,#ETH and #USDT are on #TRON. More #ethereum based tokens on #TRON are coming. Just try layer2 solution. 0 fee and instant speed.;[{'type': 'replied_to', 'id': '1345989398324797441'}];13;12;58;1;['BTC', 'ETH', 'USDT', 'TRON', 'ethereum', 'TRON'];['lawmaster'];[];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;0;1;0;0;0
Jan 04, 2021;1,34599E+18;9,02839E+17;Try https://t.co/Y2sDxbLmiR on #TRX #BTC #ETH #BTT #JST #WINK #USDT #USDJ #SUN https://t.co/zcHlRMETK1;;301;85;1672;3;['TRX', 'BTC', 'ETH', 'BTT', 'JST', 'WINK', 'USDT', 'USDJ', 'SUN'];[];[None, None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;0;0;0;1
Nov 23, 2020;1,33072E+18;9,02839E+17;"(1/2)??The circulation of #ETH on #TRON(#ETHTRON) reached 10,000.

#ETHTRON is a TRC20 token based on TRON which injects #Ethereum’s value to the TRON network. Its advantages lie in reliability&amp; efficiency. Easy conversion of Ethereum into TRC20 assets with guaranteed acceptance. https://t.co/Y0A9UP2LjI";;258;70;747;30;['ETH', 'TRON', 'ETHTRON', 'ETHTRON', 'Ethereum'];[];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;1
Nov 22, 2020;1,33066E+18;339061487;"@AlexMasmej @RyanSAdams Again, that is a rational position to take (ETH is improvement on USD) but it still doesn’t mean that ETH is money.

Most ETH proponents don’t even agree with Ryan here.";[{'type': 'replied_to', 'id': '1330658262115627009'}];0;2;3;0;[];['AlexMasmej', 'RyanSAdams'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;1;0;0;0
Nov 22, 2020;1,33065E+18;339061487;"@CryptoLoveChris @razichain @RyanSAdams That is a good position to have. The market so far has determined the ethereum network is worth 10s of billions of dollars.

People are using ETH as a currency currently. But none of that makes the statement “ETH is money” true.";[{'type': 'replied_to', 'id': '1330645939602808833'}];0;2;6;0;[];['CryptoLoveChris', 'razichain', 'RyanSAdams'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;1;0;0;0
Nov 22, 2020;1,33064E+18;339061487;"@RyanSAdams ETH is a currency in the same way that USD is a currency.

People use it in exchange for goods or services, but the variable monetary policy means it isn’t sound money.

There is a difference between a currency &amp; money, so no ETH is not money.

It is being used as (bad) currency.";[{'type': 'replied_to', 'id': '1330186068293980160'}];4;37;58;2;[];['RyanSAdams'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;1;0;0;0
Nov 22, 2020;1,33047E+18;9,02839E+17;#ETH on #TRON. @ethereum @VitalikButerin;;289;146;1052;48;['ETH', 'TRON'];['ethereum', 'VitalikButerin'];[];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;0;0;0;0
May 03, 2018;9,9206E+17;961445378;@buzz339 Ethereum is the best high market cap play out there;[{'type': 'replied_to', 'id': '992058047131418626'}];5;6;81;1;[];['buzz339'];[];[];https://t.co/6IZykpPH55;TRUE;"Iconoclast.
Lover of women, adventure and mystery.
Founder of McAfee Anti-virus";officialmcafee;John McAfee;2012-11-21T00:03:03.000Z;1159089;13962;65673;7122;1;0;0;0;0
May 03, 2018;9,92047E+17;339061487;"Reddit says they will reinstate Bitcoin as a payment option and also look at potentially including Ethereum and Litecoin.

Internet money FTW. The virus is spreading ??";;369;58;1737;23;[];[];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
Apr 24, 2018;9,88753E+17;339061487;"A Chinese student tried to start #MeToo movement in China by forcing prestigious Peking University to release infor about decades old sexual harassment incident.

When Chinese gov't censored her, the info was put on Ethereum blockchain.

BLOCKCHAIN IS CENSORSHIP-RESISTANT. ????";;94;17;434;13;['MeToo'];[];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
Apr 20, 2018;9,87429E+17;339061487;@CyrilleKabadjeu I try not to mention specific tokens or chains unless it is Bitcoin or Ethereum because people freak out about price movements, etc when I do.;[{'type': 'replied_to', 'id': '987428414641573888'}];0;1;10;0;[];['CyrilleKabadjeu'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;1;0;0;0
Apr 20, 2018;9,87361E+17;339061487;"Amazon has finally introduced AWS Blockchain Templates for Ethereum and Hyperledger Fabric.

The virus has now spread to the second most valuable company in the world. ??";;522;43;1549;43;[];[];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
Mar 11, 2018;9,72693E+17;961445378;@rozzdiesel Only if you send me 1,000 Ethereum so that I can send you two Ethereum.;[{'type': 'replied_to', 'id': '972692850898071552'}];2;12;91;0;[];['rozzdiesel'];[];[];https://t.co/6IZykpPH55;TRUE;"Iconoclast.
Lover of women, adventure and mystery.
Founder of McAfee Anti-virus";officialmcafee;John McAfee;2012-11-21T00:03:03.000Z;1159089;13962;65673;7122;0;0;1;0;0
Mar 11, 2018;9,72644E+17;961445378;@jbrack89cuitg No sir. I like Neo. But Ethereum has won the day.;[{'type': 'replied_to', 'id': '972642345849118722'}];1;4;25;0;[];[];[];[];https://t.co/6IZykpPH55;TRUE;"Iconoclast.
Lover of women, adventure and mystery.
Founder of McAfee Anti-virus";officialmcafee;John McAfee;2012-11-21T00:03:03.000Z;1159089;13962;65673;7122;0;0;1;0;0
Mar 11, 2018;9,72643E+17;961445378;@HonestlyCrypto Yes, when Ethereum is at $10k by Christmas people will start punishing themselves.;[{'type': 'replied_to', 'id': '972642659637579776'}];35;41;161;10;[];['HonestlyCrypto'];[];[];https://t.co/6IZykpPH55;TRUE;"Iconoclast.
Lover of women, adventure and mystery.
Founder of McAfee Anti-virus";officialmcafee;John McAfee;2012-11-21T00:03:03.000Z;1159089;13962;65673;7122;0;1;0;0;0
Jan 12, 2018;9,51913E+17;339061487;@kaigradert @lpolovets @techtidbitsme Not sure of all the numbers but I know shortly after launch, they were responsible for 15% of all transactions on ETH and users had spent millions of dollars. Quick Google search was unhelpful in getting more detail :-/;[{'type': 'replied_to', 'id': '951912083448213504'}];0;0;1;0;[];['kaigradert', 'lpolovets', 'techtidbitsme'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;0;0;1;0;0
Jan 06, 2018;9,49581E+17;9,02839E+17;The #Ethereum smart contract has numerous loopholes and risks to lose tokens. Before we have 100% confidence on lock-up smart contract we would rather use simple cold wallet to lock up the tokens we have. We post our address publicly so everyone in the community can see it.;;2144;216;2025;39;['Ethereum'];[];[];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;0
Jan 02, 2018;9,48234E+17;9,02839E+17;According to CMC daily trading volume, #TRON ranks top 6 crypto currency. We will learn more from the pioneers like #bitcoin #ethereum #Ripple #BitcoinCash and achieve our web 4.0 dreams. #TRX $TRX https://t.co/wAtI7Fcddy;;880;244;2797;69;['TRON', 'bitcoin', 'ethereum', 'Ripple', 'BitcoinCash', 'TRX'];[];[None];[None];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;1
Dec 13, 2017;9,40748E+17;339061487;"Big day in crypto:

- LTC &amp; ETH gaining value
- SEC doesn’t say “no” to ICOs
- Indiegogo supports ICOs
- Bitcoin continues to stabilize
- @davidmarcus joins Coinbase BOD

This is what legitimacy looks like.";;81;10;372;12;[];['davidmarcus'];[];[];https://t.co/4v9mZXQUbX;TRUE;Building Pomp Investments. Have invested $200M+ in early stage companies, including multiple unicorns. Write a daily letter to 195k investors: https://t.co/tpCu2xhIBx;APompliano;Pomp ??;2011-07-20T14:43:36.000Z;1160675;6158;59344;11597;1;1;0;0;0
